customer_id,first_name,last_name,gender,birth_date,signup_date,city,region_id,customer_segment,acquisition_channel
11567,John,Chen,Male,2002-02-16,2025-09-22,New Melissa,4,Budget,Organic Search
11568,William,Brown,Male,1967-09-14,2025-11-23,Lake Benjaminshire,8,Premium,Direct
11569,Alexandra,Davis,Female,1983-09-21,2024-10-01,New Brandonshire,4,Standard,Organic Search
11570,Tiffany,Cardenas,Female,1955-06-04,2025-07-09,North Kendra,4,Budget,Social Media
11571,Tammie,Gonzalez,Female,2008-08-16,2023-12-20,Huntmouth,5,Budget,Organic Search
11572,Brian,Roberts,Male,1976-04-28,2025-06-15,Gordonburgh,7,Standard,Organic Search
11573,Jessica,Mitchell,Female,1953-01-07,2023-02-15,Port Christianfurt,2,Budget,Direct
11574,Casey,Campbell,Female,1982-06-10,2024-08-17,New Michael,5,Standard,Social Media
11575,Megan,Richardson,Female,1989-05-16,2025-07-06,New Timothy,8,Budget,Paid Search
11576,Kelly,Tapia,Male,1966-07-15,2024-06-22,,8,Budget,Referral
11577,Valerie,Thompson,Female,1979-05-03,2023-07-12,West Anaborough,3,Standard,Affiliate
11578,Theresa,Erickson,Female,1998-12-26,2025-12-10,South Bryan,1,VIP,Affiliate
11579,James,Moreno,Male,2007-09-08,2024-04-06,Murphyview,8,Premium,Direct
11580,Rachel,Sullivan,Female,1964-11-19,2023-03-27,Unknown,8,Budget,Affiliate
11581,Zachary,Mclean,Male,1963-10-03,2024-08-06,Sullivanport,1,VIP,Email
11582,Karina,George,Female,1988-03-26,2025-05-07,Erictown,1,Budget,Paid Search
11583,Ryan,Johnson,Male,1963-03-08,2024-07-11,Lake Kellyville,2,Premium,Direct
11584,Troy,Richmond,Male,1951-05-18,2025-10-18,Davidsonmouth,5,Budget,Organic Search
11585,Nicholas,Mclaughlin,Male,1964-10-15,2023-12-20,Banksview,2,Budget,Organic Search
11586,Nathan,Smith,Male,1951-11-11,2025-01-22,Danielborough,2,Budget,Paid Search
11587,Tammy,Johnson,Female,1986-03-01,2023-07-18,West Josephburgh,6,Budget,Paid Search
11588,Daniel,Hampton,Male,1999-04-04,2023-08-05,Campbellstad,2,VIP,Social Media
11589,Barbara,Pierce,Female,1974-09-12,2023-11-26,Port Jimmyview,8,Premium,Affiliate
11590,Troy,Cohen,Male,1982-08-17,2023-12-26,West Christopherview,3,Standard,Social Media
11591,Jeremy,Savage,Male,1983-08-09,2025-04-04,West Jeffreyshire,3,Premium,Social Media
11592,Susan,Moran,Female,1974-07-28,2025-09-08,Lake Michaelmouth,8,Standard,Paid Search
11593,Samantha,Hernandez,Female,1999-11-01,2025-09-21,Hughesport,1,Standard,Email
11594,Matthew,Garcia,Male,1984-05-07,2025-03-08,South Davidside,1,Standard,Organic Search
11595,Cody,Wilson,Male,1987-01-14,2024-08-05,Port Phillip,3,Budget,Organic Search
11596,David,Chen,Male,2002-03-13,2024-02-24,New Christopherborough,4,Budget,Email
11597,Michael,Berry,Male,2007-06-12,2024-03-30,East Brittany,4,VIP,Social Media
11598,Sherri,Adams,Female,1993-12-20,2024-09-22,West Jessicaview,8,Budget,Paid Search
11599,Peggy,Cruz,Female,1991-08-25,2025-03-08,North Angela,8,Standard,Paid Search
11600,Jeremy,Smith,Male,2007-08-10,2024-12-31,Parsonsberg,1,Budget,Organic Search
11601,Jeffrey,Roberson,Male,1997-04-03,2025-06-30,Port Bradport,2,Premium,Email
11602,Edward,Kennedy,Male,1965-12-10,2023-08-21,Lake Tracyfort,4,Standard,Paid Search
11603,Lindsay,Massey,Female,1972-02-17,2023-07-28,Cohenburgh,8,Standard,Social Media
11604,Kelly,Jimenez,Female,2002-11-10,2025-12-25,Jefferyborough,2,Standard,Affiliate
11605,Samantha,Montgomery,Female,2004-12-30,2024-04-26,Loriberg,3,Premium,Referral
11606,Erica,Robles,Female,1969-03-23,2025-12-10,West Ashleyfurt,2,Standard,Organic Search
11607,Melissa,Kelly,Female,1971-05-14,2024-03-25,Yolandamouth,8,Budget,Email
11608,Stephen,Johnson,Male,2006-03-24,2023-05-08,Lake Daniel,1,Budget,Organic Search
11609,Garrett,Munoz,Male,1958-06-16,2024-11-15,Leahland,4,Budget,Organic Search
11610,William,Lee,Male,2000-07-13,2023-11-29,West Melanie,1,Standard,Email
11611,Andrea,Cummings,Female,2007-11-10,2025-10-17,Dorothymouth,4,Standard,Organic Search
11612,Bill,Adams,Male,1964-12-22,2024-09-01,New Madisonchester,3,Budget,Paid Search
11613,Betty,Strong,Female,1981-11-16,2024-09-10,Ayalabury,4,Premium,Affiliate
11614,Ashley,Cox,Female,1958-02-14,2024-07-18,South Debra,1,Standard,Referral
11615,Elizabeth,Morris,Female,2007-07-22,2023-07-25,Mclaughlintown,1,Premium,Direct
11616,Robert,Hudson,Male,1996-02-21,2025-03-03,Tashaville,1,Standard,Affiliate
11617,Barbara,Smith,Female,1980-02-02,2023-09-29,Port Andrewport,6,Budget,Paid Search
11618,Michael,Knox,Male,1978-04-01,2025-03-18,Kevinside,5,Budget,Email
11619,Todd,Powell,Male,1968-11-02,2024-07-29,Bobhaven,1,VIP,Paid Search
11620,Heather,Rodriguez,Female,1997-06-23,2025-09-11,Port Cynthiaside,3,Standard,Email
11621,Tamara,Huffman,Female,1985-09-10,2024-11-28,North Richard,3,Standard,Paid Search
11622,Brian,Phillips,Male,1992-06-03,2025-10-09,North Tiffanymouth,1,Standard,Organic Search
11623,Joshua,Mccarty,Male,1992-04-10,2023-02-22,East Courtneyville,6,Standard,Organic Search
11624,Christine,Rodriguez,Female,1988-01-24,2025-05-31,Daniellemouth,3,Premium,Referral
11625,Billy,Brown,Male,1982-10-17,2025-01-03,Fuenteschester,5,VIP,Organic Search
11626,Sylvia,Smith,Female,2007-10-16,2023-10-20,East Angela,5,Standard,Social Media
11627,Paul,Harvey,Male,1977-08-23,2023-07-16,Port Michaelview,7,Standard,Affiliate
11628,Michael,Powers,Male,1983-12-18,2025-06-10,Monteston,5,Premium,Referral
11629,Jennifer,Reid,Female,1953-09-28,2024-07-02,Stephanieshire,1,Standard,Paid Search
11630,Keith,Rodriguez,Male,1986-07-19,2023-05-28,Port Nicole,1,Standard,Organic Search
11631,Christopher,Holt,Male,1979-06-28,2025-05-05,New Anthonyfurt,3,VIP,Direct
11632,Robert,Garcia,Male,1975-12-15,2024-03-27,Lake Erin,1,Premium,Social Media
11633,Summer,Scott,Female,2005-12-09,2024-04-07,Port Carl,3,Standard,Paid Search
11634,Carly,Smith,Female,1960-08-04,2023-06-07,Port Johntown,8,Premium,Direct
11635,Elizabeth,Bell,Female,1983-02-18,2024-08-22,Port Terri,2,Standard,Organic Search
11636,Joseph,Moore,Male,1983-01-29,2025-10-28,Aaronfurt,5,Standard,Social Media
11637,Kayla,Friedman,Female,1953-12-29,2025-09-17,North Christopher,2,Premium,Organic Search
11638,Kevin,Gonzalez,Male,1970-10-25,2024-05-13,Simpsonside,1,Standard,Organic Search
11639,David,Wilcox,Male,2000-12-22,2024-04-15,Cameronberg,1,VIP,Paid Search
11640,Brian,Larson,Male,1959-03-26,2025-09-22,South Kathyfurt,1,Premium,Email
11641,Charles,Thomas,Male,1990-03-19,2025-06-12,South Amyshire,2,Budget,Paid Search
11642,Eric,Stein,Male,1954-06-13,2023-12-07,Grossborough,8,Budget,Email
11643,Chris,Smith,Male,1992-05-08,2025-10-16,Lake Ashley,5,Standard,Referral
11644,Caitlin,Salas,Female,1983-09-14,2025-10-27,Kylestad,1,Standard,Affiliate
11645,Lisa,Graves,Female,2005-08-08,2024-05-24,Port Brenda,1,Premium,Organic Search
11646,Kristin,Rodriguez,Female,1992-11-12,2025-10-12,North Matthewfort,8,Premium,Referral
11647,Shelly,Mccullough,Female,1992-01-17,2025-04-08,East Gabrielleview,2,Standard,Organic Search
11648,Steven,Park,Male,1979-02-14,2025-09-29,South Adrian,2,Standard,Email
11649,Charles,Perry,Male,1991-07-02,2024-07-13,East Heidi,7,Budget,Paid Search
11650,Candace,Hayes,Other,2005-05-03,2024-07-27,East Jessica,4,Standard,Email
11651,Amy,Woodard,Female,2007-11-09,2024-11-11,Mariaport,2,Standard,Organic Search
11652,Aaron,Lee,Male,1963-02-20,2024-02-23,South Jennifer,5,Budget,Email
11653,Martin,Fernandez,Male,1976-11-16,2024-12-14,Berryview,3,Premium,Organic Search
11654,Joshua,Lewis,Male,1981-11-18,2024-11-17,Bauerstad,4,Budget,Organic Search
11655,Shannon,Sanders,Female,1989-10-14,2023-11-16,North Jessica,1,Budget,Social Media
11656,Nathaniel,Franklin,Male,1969-10-29,2025-10-14,New Emily,7,Premium,Paid Search
11657,Francisco,Rivera,Male,1983-09-16,2023-07-14,Cruzland,4,Budget,Email
11658,David,White,Male,2001-06-18,2025-10-04,East James,1,Standard,Email
11659,Donald,Nixon,Male,2005-07-16,2024-12-15,Port Andrew,4,Budget,Email
11660,David,Davis,Male,1959-01-08,2024-10-21,South Dean,3,Budget,Referral
11661,Regina,Reed,Female,1981-12-14,2025-09-16,New Tonya,7,Standard,Referral
11662,Dominique,Garcia,Female,1990-03-04,2024-09-22,Port Ronaldville,1,Premium,Affiliate
11663,Mathew,Davis,Male,1968-11-22,2024-04-11,New Jonathan,3,Premium,Organic Search
11664,Lucas,Richard,Other,1951-01-18,2023-10-04,Mayfurt,6,Budget,Social Media
11665,Samantha,Stafford,Female,1986-01-05,2025-04-29,Lake Richard,2,Standard,Referral
11666,Kim,Thomas,Female,1991-12-17,2025-08-27,Port Jamesfort,3,Standard,Organic Search
11667,Charles,Foster,Male,1971-06-10,2024-11-18,West Michaeltown,6,Budget,Paid Search
11668,Sean,Campbell,Male,1957-08-06,2024-03-17,North Alexis,5,Standard,Paid Search
11669,Scott,Collins,Male,2007-05-06,2025-11-18,Jasonmouth,3,Standard,Social Media
11670,Diane,Larson,Female,1986-04-05,2025-03-24,North Catherine,3,Budget,Paid Search
11671,Trevor,Schroeder,Male,1981-05-20,2024-12-21,Shawberg,4,Budget,Email
11672,Julie,Mason,Female,1993-01-07,2025-07-25,Port Carlosburgh,7,Premium,Social Media
11673,Bridget,Keith,Female,1993-02-22,2024-05-17,Christopherton,5,Standard,Email
11674,Ryan,Barnes,Male,1965-01-31,2025-06-09,Kevintown,4,Budget,Paid Search
11675,Jacqueline,Prince,Female,2999-01-01,2024-06-05,North Robert,6,Budget,Referral
11676,George,Tucker,Male,1994-09-01,2024-02-16,Port Dustinfort,2,Standard,Email
11677,Hector,Clark,Male,1961-01-21,2024-01-15,Williamside,3,Standard,Organic Search
11678,Kelsey,Jones,Other,1961-03-02,2025-10-05,Mcbrideport,5,Standard,Organic Search
11679,Robert,Phillips,Male,1988-04-27,2025-08-05, Jenniferberg  ,3,Standard,Paid Search
11680,Barbara,Thompson,Female,1979-05-14,2023-12-13,Jocelynside,3,Premium,Direct
11681,Catherine,Garcia,Female,1957-08-02,2023-05-17,West Luisfurt,2,Standard,Paid Search
11682,Lauren,Jackson,Female,1955-10-28,2023-09-29,Mooreside,4,Budget,Organic Search
11683,Michael,Phillips,Male,2005-07-14,2024-04-16,Mcconnelltown,5,Budget,Organic Search
11684,Karen,Moore,Female,1983-12-13,2025-02-19,Glennshire,7,VIP,Organic Search
11685,Michael,Cox,Male,2005-09-13,2025-04-10,West Jeremiahview,1,Standard,Paid Search
11686,Derrick,Walker,Male,1973-02-16,2023-07-29,Lake Pamelamouth,7,Budget,Referral
11687,Eric,Brown,Male,1974-04-18,2024-09-24,Port Deanna,1,Standard,Social Media
11688,Manuel,Oliver,Male,1991-01-18,2024-11-28,South Zoeton,5,Standard,Referral
11689,Marcus,Cantu,Male,1958-09-09,2024-02-17,South Nicholebury,4,Standard,Organic Search
11690,Keith,Freeman,Male,1970-07-26,2025-06-04,Yeseniatown,3,Budget,Social Media
11691,Penny,Smith,Female,1956-03-19,2025-02-06,Lake Jason,8,Standard,Referral
11692,Brandon,Butler,Male,1971-04-04,2025-06-04,Lake Brandi,3,Budget,Email
11693,Michael,Johnston,Male,1991-09-05,2025-05-08,Hayleybury,1,Premium,Affiliate
11694,Sean,Bennett,Male,2001-08-22,2025-10-15,Hallland,4,Budget,Paid Search
11695,Michael,Andrews,Male,1979-08-21,2025-04-16,New Davidtown,4,Standard,Social Media
11696,Stephen,Young,Male,1961-05-12,2025-07-31,Port Cody,5,VIP,Email
11697,Kevin,Mejia,Male,1973-12-09,2024-11-17,Davidland,3,Premium,Organic Search
11698,Louis,Holt,Male,1963-10-20,2024-01-20,Rachelhaven,1,Standard,Referral
11699,Jenna,Hayes,Female,2007-10-28,2023-06-22,South Karinafort,3,Budget,Paid Search
11700,Emily,Diaz,Female,1987-05-16,2024-10-29,South Danastad,4,Budget,Organic Search
11701,Tara,Foster,Female,1970-05-11,2025-07-30,Dunnport,4,Budget,Referral
11702,Paula,Crawford,Female,1994-04-06,2025-01-26,Port Jenniferland,7,Premium,Email
11703,Rita,Mccoy,Female,1981-01-15,2023-02-23,Barbaraside,2,Standard,Affiliate
11704,Julia,Jones,Female,1951-11-03,2024-01-23,East Cindyland,4,Standard,Affiliate
11705,Autumn,Freeman,Female,1985-10-24,2024-09-10,Beverlyport,8,Standard,Paid Search
11706,James,Lawrence,Male,2007-08-12,2024-07-31,Port Jonathanfort,3,VIP,Email
11707,Kent,Bryant,Male,1954-02-01,2025-05-07,New Beverly,3,Standard,Direct
11708,James,Adams,Male,1972-04-19,2023-10-30,East Elizabethstad,8,Budget,Paid Search
11709,Troy,Lawrence,Male,1960-06-05,2024-06-26,Joanview,1,Premium,Social Media
11710,Mark,Chen,Male,2006-07-18,2024-12-13,West Juliemouth,4,Standard,Affiliate
11711,Crystal,Parker,Female,1981-05-06,2025-12-20,West Jenniferbury,3,Budget,Organic Search
11712,Robert,Barker,Male,1950-12-04,2025-11-06,Adkinsstad,1,Premium,Direct
11713,Brian,Small,Male,1972-12-21,2024-07-09,Andrewfurt,6,Standard,Social Media
11714,Matthew,Summers,Male,1952-04-04,2024-05-17,Bradyshire,2,Budget,Affiliate
11715,Joshua,Davis,Male,2003-02-26,2025-11-24,Browningside,7,Standard,Email
11716,Margaret,Lewis,Female,1983-05-01,2025-09-18,Mooretown,3,Budget,Email
11717,Alexander,Lambert,Male,2000-07-01,2025-05-18,Williamview,1,Budget,Referral
11718,Karen,Cunningham,Female,2006-02-01,2025-03-02,Nathanmouth,2,Budget,Organic Search
11719,Matthew,Garcia,Male,1961-08-02,2025-06-03,South Holly,6,Budget,Email
11720,Cindy,Warner,Female,1986-09-01,2025-05-18,Port Cynthiaberg,3,VIP,Direct
11721,Michelle,Smith,Female,1961-03-14,2025-08-30,Jordanberg,2,Standard,Direct
11722,Donald,Huerta,Male,1963-04-28,2025-05-29,Jonathanmouth,2,Budget,Direct
11723,James,Watts,Male,1970-09-06,2025-03-27,Port Thomasfort,4,VIP,Email
11724,Michael,Larson,Male,2001-03-28,2025-11-15,Ashleyview,2,Premium,Email
11725,Scott,Soto,Male,2003-08-03,2025-11-18,Lake Zacharyhaven,8,Standard,Social Media
11726,Kenneth,Thompson,Male,1985-06-10,2024-08-16,Whiteshire,1,Budget,Social Media
11727,Crystal,Campos,Female,1983-12-12,2025-12-30,Coleton,1,Budget,Social Media
11728,Katie,Perry,Female,2002-05-12,2024-07-21,Holderton,3,Budget,Organic Search
11729,Andre,Martin,Male,1991-08-17,2024-02-05,New Matthew,2,Standard,Organic Search
11730,Michael,Bender,Male,2001-09-04,2023-12-12,East Kennethborough,6,Premium,Social Media
11731,Gregory,Brooks,Male,1960-12-13,2023-08-06,Davidfurt,7,Standard,Paid Search
11732,Anthony,George,Male,1959-04-16,2024-06-21,Longbury,4,Standard,Paid Search
11733,Stephen,Acosta,Male,1998-02-27,2025-12-08,New Michaelton,7,Premium,Organic Search
11734,Kevin,Moreno,Male,1952-05-31,2024-05-06,Halebury,6,VIP,Referral
11735,Timothy,Vasquez,Male,1952-11-26,2025-11-02,Scottstad,1,Budget,Direct
11736,Sarah,Campos,Female,1981-11-01,2023-07-18,Goldenborough,1,Standard,Email
11737,Eric,Evans,Male,2006-03-22,2023-09-17,New Barryburgh,5,Premium,Direct
11738,Juan,Esparza,Male,2005-03-20,2023-10-12,West Jamesshire,8,Budget,Affiliate
11739,Deanna,Carney,Female,1997-06-22,2024-12-26,South Jonathanton,6,Premium,Organic Search
11740,Andrea,Ward,Female,1968-09-24,2025-12-26,Martinstad,4,Standard,Organic Search
11741,Janice,Taylor,Female,1967-07-23,2023-12-08,,1,Budget,Organic Search
11742,Paul,Soto,Male,1970-11-25,2024-05-17,South Nathanton,6,Standard,Organic Search
11743,Martha,Duncan,Female,1961-02-13,2025-09-12,Ellishaven,5,Budget,Social Media
11744,Cynthia,Harris,Female,1980-09-23,2024-12-08,South Annamouth,8,Budget,Paid Search
11745,Timothy,Schroeder,Male,2002-11-14,2024-05-29,New David,5,Standard,Affiliate
11746,Katie,Romero,Female,1979-07-09,2024-08-22,Lake Tammymouth,1,Premium,Social Media
11747,Chris,Pugh,Male,1985-08-29,2025-06-08,Tanyaside,4,Budget,Paid Search
11748,Patrick,Rodriguez,Male,2008-07-02,2024-06-18,East Ryanburgh,3,VIP,Direct
11749,Jonathan,Garcia,Male,2004-01-07,2025-04-07,North Harryshire,3,Budget,Direct
11750,Rachael,Foley,Female,2005-01-18,2025-08-01,West Jeffreyborough,5,Budget,Referral
11751,Eddie,Glover,Male,2004-07-07,2023-04-24,Bryanborough,7,VIP,Referral
11752,Kendra,Blanchard,Female,1982-06-09,2025-06-20,East William,6,VIP,Direct
11753,William,Ramos,Male,1973-03-17,2025-11-20,North Mitchellmouth,1,Budget,Social Media
11754,Derek,Mendez,Male,1976-08-20,2023-06-04,North Charlesside,1,Standard,Affiliate
11755,Adam,Hansen,Male,1957-05-28,2023-06-06,Kimtown,3,Standard,Organic Search
11756,Nathaniel,Gardner,Male,1982-10-25,2025-02-24,Lake Davidhaven,5,VIP,Social Media
11757,Brian,Brandt,Male,1970-04-12,2025-04-19,West Johnport,5,Standard,Social Media
11758,William,Rodriguez,Male,1971-11-13,2024-10-01,West Lisaport,4,Standard,Organic Search
11759,Alyssa,Parks,Female,1964-07-17,2025-11-14,East Sarah,3,Standard,Organic Search
11760,Lisa,Coleman,Female,1998-01-28,2023-08-18,North Nicholemouth,6,Budget,Organic Search
11761,Andrew,Edwards,Male,1961-07-30,2023-08-05,New Rossberg,1,Premium,Paid Search
11762,Nicholas,Griffin,Male,1974-02-07,2023-01-23,New Roberthaven,4,Budget,Organic Search
11763,Jennifer,Koch,Female,1971-06-10,2025-08-18,North Seanchester,6,Standard,Paid Search
11764,Christopher,Brown,Male,2003-10-27,2023-06-21,Jessicaberg,2,Premium,Referral
11765,Stephanie,Bartlett,Female,2004-01-31,2025-02-13,Nathanfort,2,Standard,Social Media
11766,Linda,Fischer,Female,1997-09-09,2025-11-09,Williamsonchester,5,Standard,Email
11767,Krista,Foster,Female,2003-06-02,2023-04-16,Lake Richardberg,2,VIP,Organic Search
11768,Kristina,Ingram,Female,1991-09-13,2023-08-04,Davidstad,4,Standard,Referral
11769,Kristi,Chambers,Female,1999-04-28,2025-09-25,North Joel,8,Standard,Organic Search
11770,Glenn,Johnson,Male,1956-05-20,2024-03-11,South Patrick,1,Budget,Paid Search
11771,Amanda,White,Female,1980-10-21,2024-08-21,Markborough,7,Standard,Social Media
11772,Justin,Huerta,Male,1989-02-20,2025-01-23,Stricklandland,2,Budget,Direct
11773,Aaron,Barnes,Male,1969-03-31,2025-05-23,Leeland,4,Standard,Direct
11774,Teresa,Wright,Female,1981-03-29,2023-11-10,Flowersberg,1,Standard,Referral
11775,David,Miller,Male,1984-01-05,2025-09-28,Lake Anthonyport,5,Premium,Referral
11776,Tammy,Conley,Female,1981-07-04,2025-07-10,Kellyville,8,Standard,Social Media
11777,David,Rodriguez,Male,1973-07-08,2023-06-21,Port Victortown,2,Standard,Email
11778,Sara,Miller,Female,1982-05-07,2023-07-20,West Vincent,8,VIP,Organic Search
11779,Bradley,Hines,Male,1962-04-23,2025-05-16,East Kelseyburgh,5,VIP,Paid Search
11780,Tiffany,Lang,Female,1969-03-26,2024-10-12,Deborahmouth,8,Premium,Direct
11781,Tracey,Thompson,Female,1976-08-19,2024-09-22,Port Cassandraside,5,VIP,Direct
11782,Michelle,Maxwell,Female,1962-02-21,2023-12-26,Rodriguezburgh,5,Budget,Paid Search
11783,Tracy,Lee,Female,2005-06-03,2025-05-20,Annaside,8,Premium,Paid Search
11784,Mary,Roberts,Female,1975-05-20,2023-07-30,Aliciaberg,5,Budget,Organic Search
11785,Charles,Ellison,Male,1975-11-23,2024-06-30,Port Kristinemouth,7,Standard,Social Media
11786,Jerome,Friedman,Male,1955-06-08,2025-05-28,Lake Misty,2,Standard,Organic Search
11787,Janice,Young,Female,1952-01-14,2025-12-17,South Jenniferbury,2,Standard,Email
11788,Zoe,Morgan,Female,1956-09-14,2023-12-19,East Lancemouth,5,Budget,Organic Search
11789,Terri,Wu,Female,1983-03-18,2025-03-15,West Valerie,2,Premium,Organic Search
11790,Kayla,Griffin,Female,1986-01-06,2023-05-07,New Amandafurt,3,Budget,Paid Search
11791,Michael,Clark,Male,1968-05-25,2024-02-27,Muellershire,7,VIP,Referral
11792,Kathy,Burton,Female,2008-03-17,2023-07-01,North Laura,5,Standard,Paid Search
11793,Eric,Allen,Male,1995-05-12,2025-08-25,New Gregory,8,Budget,Social Media
11794,Brent,Gonzales,Male,1995-05-14,2024-08-17,Penningtonbury,3,Budget,Email
11795,Brian,Morales,Male,1991-03-12,2025-10-11,Saraside,2,Premium,Referral
11796,Sara,Brown,Other,1981-04-03,2023-03-24,Boydland,2,Standard,Paid Search
11797,Philip,Jones,Male,1953-01-25,2025-05-08,Johnsonburgh,8,Premium,Referral
11798,Mark,Atkins,Male,2005-07-27,2024-11-22,East Duaneville,3,Budget,Paid Search
11799,Peter,Kelly,Male,1968-06-20,2025-05-04,Kristifort,8,Standard,Email
11800,Randall,Young,Male,1984-09-23,2025-12-07,Burnetthaven,3,Budget,Social Media
11801,Scott,Mitchell,Male,2002-11-15,2025-12-11,Port Deborah,2,Standard,Direct
11802,Kelly,Hunter,Male,1982-02-19,2025-08-25,East Matthew,6,VIP,Direct
11803,Angel,Garcia,Male,1987-10-31,2023-12-17,Donnamouth,4,Standard,Referral
11804,Michelle,Hoffman,Female,1993-07-14,2025-06-28,East Theodoreview,4,Standard,Affiliate
11805,Catherine,Bryan,Female,1981-08-23,2025-11-30,Kristinmouth,3,Budget,Organic Search
11806,Paul,Johnson,Male,1953-05-24,2024-05-31,Davidville,3,Standard,Email
11807,Amy,Adams,Female,1968-03-23,2024-06-03,West Christineshire,6,Standard,Organic Search
11808,Keith,Sullivan,Male,1961-07-28,2024-10-17,North Emilyport,1,Standard,Paid Search
11809,Nicholas,Tucker,Male,2006-07-31,2025-05-05,Caldwellville,1,Budget,Social Media
11810,Michele,Mitchell,Female,1953-09-11,2024-02-03,Jamestown,1,Budget,Referral
11811,Gregory,Miller,Male,1998-07-12,2023-10-04,Frederickville,4,VIP,Referral
11812,Ronald,Torres,Male,2001-05-01,2024-03-22,Shawnmouth,6,Standard,Affiliate
11813,Rhonda,Warner,Female,1993-06-28,2025-03-23,Garymouth,5,Standard,Social Media
11814,Jacob,Hunt,Male,1981-01-17,2023-03-27,Martinezmouth,8,Premium,Direct
11815,Jacob,Bell,Male,1960-12-30,2025-11-08,Vanessaview,4,Budget,Affiliate
11816,Andrea,Smith,Female,1972-02-29,2025-01-02,Dayland,4,Budget,Affiliate
11817,Erika,Smith,Female,1991-03-18,2023-07-17,East Christina,4,Budget,Organic Search
11818,Michael,Lee,Male,2003-06-23,2025-05-29,Rossmouth,7,Standard,Social Media
11819,Christopher,Ball,Male,1956-05-17,2024-03-22,Angelastad,1,Budget,Referral
11820,Donald,Wood,Male,2005-10-02,2025-07-04,Shawnchester,3,Premium,Direct
11821,Daniel,Stone,Male,2002-05-31,2025-10-03,Lisamouth,3,Budget,Organic Search
11822,Matthew,Williams,Male,1991-12-23,2024-11-12,Lake Kristen,8,Budget,Paid Search
11823,Lisa,Pearson,Female,1954-11-20,2023-11-11,New Samantha,2,Standard,Paid Search
11824,Michael,Rowe,Male,1962-06-19,2024-10-12,New Randy,1,Premium,Paid Search
11825,Bobby,Hunter,Male,1962-08-24,2025-01-15,Claireview,5,Standard,Referral
11826,Blake,Anderson,Other,1987-10-20,2024-06-15,Wendybury,5,Budget,Organic Search
11827,Robert,Wilson,Male,1951-07-24,2025-07-06,Port Jesus,3,Standard,Paid Search
11828,Taylor,Farley,Female,2004-02-20,2024-03-04,Port Elizabethton,4,Standard,Email
11829,Natalie,Hogan,Female,1962-08-09,2025-09-02,East Paul,4,Standard,Paid Search
11830,David,Harper,Male,1990-08-22,2024-09-06,Robertsonshire,3,Standard,Organic Search
11831,Jason,Butler,Male,2004-04-07,2025-01-29,Olsonview,3,Budget,Social Media
11832,Nicholas,Martinez,Male,1950-12-06,2023-04-22,Gailshire,1,Standard,Social Media
11833,Zachary,Burnett,Male,1964-08-06,2023-12-16,East Paula,6,Premium,Direct
11834,Angela,Smith,Female,1997-11-05,2024-09-07,Lake Rhonda,3,Standard,Referral
11835,Diane,Morales,Other,1998-11-15,2025-06-11,Robertton,5,Standard,Direct
11836,Derek,Young,Male,2007-10-02,2025-12-10,Hollyview,3,Premium,Organic Search
11837,Dawn,Potter,Female,2007-11-28,2023-05-21,Mullinsview,2,Premium,Referral
11838,Elizabeth,Wong,Female,1998-08-06,2025-11-15,North Roberttown,5,Budget,Social Media
11839,Luis,Walsh,Male,1972-03-21,2024-04-17,Jasonton,3,Standard,Email
11840,Crystal,Ortiz,Female,1999-04-01,2025-12-19,Port Matthewside,2,Budget,Social Media
11841,Julia,Johnson,Female,1953-04-02,2023-04-01,Lake Mariahview,8,VIP,Organic Search
11842,Timothy,Green,Male,1958-11-15,2024-11-17,,7,Standard,Organic Search
11843,Justin,Hernandez,Male,1964-12-07,2025-07-13,Benjaminland,5,Premium,Referral
11844,Travis,Chandler,Male,1989-06-06,2024-06-04,Duncanmouth,4,Standard,Referral
11845,Madison,Blanchard,Female,2001-10-23,2025-12-12,West William,5,Standard,Organic Search
11846,Gary,Burch,Male,1975-03-07,2025-11-06,Danielbury,3,Standard,Email
11847,Ashley,Guzman,Female,1983-09-30,2024-05-14,Port Scott,2,Budget,Referral
11848,Howard,Gallagher,Male,2000-10-02,2023-01-09,Barrettshire,4,Budget,Social Media
11849,Ryan,Rubio,Male,1986-12-22,2023-10-29,North Matthew,5,Budget,Paid Search
11850,Lisa,Johnson,Female,1962-07-16,2023-03-09,West Samanthachester,4,Budget,Affiliate
11851,Tami,Webb,Other,2001-08-14,2025-04-22,Katrinaville,7,Budget,Email
11852,Patricia,Li,Female,1993-05-19,2023-09-09,East Ericabury,3,Budget,Referral
11853,Tara,Suarez,Female,1966-06-20,2024-10-19,South Michael,3,Budget,Email
11854,Margaret,Poole,Female,1990-09-10,2023-11-15,Port Jasontown,3,Budget,Referral
11855,Melissa,Franco,Female,1974-10-11,2025-09-22,South Andrewshire,5,Premium,Organic Search
11856,Michele,Campbell,Female,1974-08-24,2024-04-01,Natalieland,1,Budget,Direct
11857,Amber,Clark,Other,1966-10-14,2025-05-08,North Jacktown,3,Budget,Paid Search
11858,Jeffrey,Nolan,Male,2002-12-02,2025-01-28,Port Jennifermouth,5,VIP,Referral
11859,Daniel,Barajas,Male,1998-01-10,2024-07-02,South Victormouth,4,Budget,Affiliate
11860,Veronica,Savage,Female,1978-12-21,2025-06-29,Castillotown,2,Budget,Email
11861,Cathy,Mann,Female,1985-06-18,2023-07-30,Port Davidville,5,Standard,Social Media
